iter	Logloss
1513	0.1873414588
1514	0.1873210587
1515	0.1873033298
1516	0.1872784779
1517	0.1872638652
1518	0.1872341304
1519	0.1872118311
1520	0.1871870748
1521	0.1871671494
1522	0.187151034
1523	0.1871233533
1524	0.1871017228
1525	0.1870863839
1526	0.1870735644
1527	0.1870515305
1528	0.187032825
1529	0.1870090557
1530	0.1869740063
1531	0.186962294
1532	0.1869433683
1533	0.186918464
1534	0.1868956281
1535	0.1868683535
1536	0.1868421734
1537	0.1868189304
1538	0.1867941503
1539	0.1867725524
1540	0.1867447304
1541	0.1867286658
1542	0.1867055404
1543	0.1866787543
1544	0.1866644978
1545	0.1866370903
1546	0.1866140617
1547	0.186591486
1548	0.1865723273
1549	0.1865516633
1550	0.186536205
1551	0.1865091245
1552	0.1864932577
1553	0.1864752832
1554	0.1864551062
1555	0.1864290907
1556	0.1863984166
1557	0.1863809659
1558	0.1863634787
1559	0.1863380891
1560	0.1863130868
1561	0.1862910842
1562	0.1862756366
1563	0.1862552829
1564	0.1862318543
1565	0.1862135485
1566	0.186191465
1567	0.1861714883
1568	0.1861526676
1569	0.1861283234
1570	0.1861109438
1571	0.1860999928
1572	0.186085123
1573	0.1860723266
1574	0.1860440432
1575	0.1860249379
1576	0.1860021699
1577	0.1859748401
1578	0.1859624051
1579	0.1859356345
1580	0.1859107658
1581	0.185883282
1582	0.1858650911
1583	0.185851175
1584	0.1858272739
1585	0.1857897673
1586	0.1857692798
1587	0.1857453564
1588	0.185718586
1589	0.1856894489
1590	0.185665816
1591	0.1856370655
1592	0.1856247422
1593	0.1856084259
1594	0.185588583
1595	0.1855709881
1596	0.1855557718
1597	0.1855378783
1598	0.185515275
1599	0.1854949497
1600	0.1854740348
1601	0.1854411041
1602	0.1854243095
1603	0.1854014663
1604	0.1853789214
1605	0.1853588223
1606	0.1853392799
1607	0.1853162625
1608	0.1852881933
1609	0.185270015
1610	0.1852573546
1611	0.1852415781
1612	0.1852261159
1613	0.1852092382
1614	0.1851934238
1615	0.1851709571
1616	0.185146091
1617	0.1851314659
1618	0.1851146345
1619	0.1850946346
1620	0.1850742313
1621	0.1850506269
1622	0.1850313548
1623	0.1850152661
1624	0.1849983408
1625	0.1849789877
1626	0.1849535623
1627	0.1849399706
1628	0.1849181343
1629	0.1849035357
1630	0.1848724427
1631	0.1848509199
1632	0.1848273815
1633	0.1848029628
1634	0.1847858109
1635	0.1847623162
1636	0.1847414489
1637	0.1847188552
1638	0.184706632
1639	0.1846810167
1640	0.18466546
1641	0.184652661
1642	0.1846343509
1643	0.1846156613
1644	0.1845973436
1645	0.1845798632
1646	0.1845571797
1647	0.1845326954
1648	0.1845038944
1649	0.1844813753
1650	0.1844571722
1651	0.1844359647
1652	0.1844187283
1653	0.1844043585
1654	0.1843827905
1655	0.1843586869
1656	0.1843401051
1657	0.1843228806
1658	0.184295608
1659	0.1842823731
1660	0.1842657406
1661	0.1842455031
1662	0.1842201349
1663	0.18420275
1664	0.184183833
1665	0.1841669585
1666	0.1841367703
1667	0.184114761
1668	0.1840941555
1669	0.1840682859
1670	0.1840464807
1671	0.1840294319
1672	0.1840092873
1673	0.1839904732
1674	0.1839715947
1675	0.1839509336
1676	0.1839415691
1677	0.1839246937
1678	0.1839112714
1679	0.1838886621
1680	0.1838611742
1681	0.1838441044
1682	0.1838274554
1683	0.1838079451
1684	0.1837790768
1685	0.1837605128
1686	0.1837359158
1687	0.1837049968
1688	0.1836855596
1689	0.1836670669
1690	0.1836488565
1691	0.183633998
1692	0.1836120762
1693	0.1835916951
1694	0.1835691934
1695	0.1835555664
1696	0.1835366513
1697	0.1835173178
1698	0.1835021965
1699	0.1834815048
1700	0.1834650872
1701	0.1834461689
1702	0.1834344022
1703	0.1834131864
1704	0.1834018788
1705	0.1833845763
1706	0.1833556396
1707	0.1833341286
1708	0.1833004141
1709	0.1832785306
1710	0.1832663105
1711	0.1832509014
1712	0.1832160561
1713	0.1831917566
1714	0.1831630664
1715	0.1831445224
1716	0.1831197255
1717	0.1831047624
1718	0.1830839093
1719	0.183072214
1720	0.1830470026
1721	0.1830331431
1722	0.1830129519
1723	0.1829985221
1724	0.1829775696
1725	0.1829524453
1726	0.1829265184
1727	0.1829040033
1728	0.1828837222
1729	0.1828650353
1730	0.1828444883
1731	0.1828247597
1732	0.1828092274
1733	0.1827928204
1734	0.1827715329
1735	0.1827539962
1736	0.1827320526
1737	0.1827095099
1738	0.1826861869
1739	0.1826712424
1740	0.1826521646
1741	0.1826328906
1742	0.1826103094
1743	0.1825937421
1744	0.1825708818
1745	0.182547601
1746	0.182501919
1747	0.1824780085
1748	0.1824555797
1749	0.1824330718
1750	0.1824123284
1751	0.1823964777
1752	0.182378983
1753	0.1823611571
1754	0.1823472422
1755	0.1823364115
1756	0.1823190597
1757	0.1823016985
1758	0.1822852326
1759	0.1822697482
1760	0.1822619801
1761	0.1822407521
1762	0.1822289962
1763	0.1822069818
1764	0.1821866734
1765	0.1821742346
1766	0.1821500759
1767	0.1821300317
1768	0.1821025646
1769	0.1820832731
1770	0.1820632461
1771	0.1820397474
1772	0.1820182685
1773	0.1819929682
1774	0.1819387633
1775	0.1819230685
1776	0.1819064883
1777	0.1818927837
1778	0.1818667422
1779	0.1818519036
1780	0.1818351804
1781	0.1818171885
1782	0.1817915467
1783	0.1817749236
1784	0.1817277044
1785	0.1817057574
1786	0.1816810981
1787	0.1816663499
1788	0.1816501472
1789	0.1816400078
1790	0.1816189612
1791	0.1816024979
1792	0.1815868861
1793	0.1815652069
1794	0.1815473476
1795	0.1815296888
1796	0.1815166827
1797	0.1814912411
1798	0.1814744798
1799	0.1814470949
1800	0.1814278787
1801	0.181408468
1802	0.1813972964
1803	0.1813829137
1804	0.1813565977
1805	0.1813297516
1806	0.1813093709
1807	0.1812805982
1808	0.1812561445
1809	0.1812270616
1810	0.1812119431
1811	0.1811972416
1812	0.1811715969
1813	0.1811541265
1814	0.1811371997
1815	0.1811204434
1816	0.1811030955
1817	0.181079545
1818	0.1810592446
1819	0.180979993
1820	0.1809625323
1821	0.1809437505
1822	0.180926495
1823	0.1809032011
1824	0.1808822689
1825	0.1808670394
1826	0.1808447596
1827	0.1808306756
1828	0.1808199486
1829	0.1808041715
1830	0.1807882574
1831	0.1807687778
1832	0.1807490173
1833	0.1807369797
1834	0.1807261424
1835	0.1807032637
1836	0.1806814927
1837	0.1806625035
1838	0.1806499934
1839	0.18062899
1840	0.1806034512
1841	0.1805835164
1842	0.1805553966
1843	0.1805269127
1844	0.1805060904
1845	0.1804757554
1846	0.1804512513
1847	0.180426923
1848	0.1804084264
1849	0.1803893601
1850	0.1803716883
1851	0.180351193
1852	0.1803292281
1853	0.1803016509
1854	0.1802849482
1855	0.180266853
1856	0.1802490537
1857	0.1802271746
1858	0.1802057567
1859	0.1801857689
1860	0.1801638
1861	0.1801468213
1862	0.1801295161
1863	0.1801149124
1864	0.1800969725
1865	0.1800697029
1866	0.1800489128
1867	0.1800222295
1868	0.1800040035
1869	0.1799887727
1870	0.1799631618
1871	0.1799388524
1872	0.179915959
1873	0.1798962152
1874	0.1798799514
1875	0.1798589308
1876	0.1798299614
1877	0.1798092972
1878	0.1797838698
1879	0.1797572525
1880	0.1797385242
1881	0.1797178462
1882	0.1796978624
1883	0.1796828708
1884	0.1796608993
1885	0.1796384931
1886	0.1796180138
1887	0.1795906869
1888	0.1795668689
1889	0.1795412957
1890	0.1795212104
1891	0.1795063889
1892	0.1794920541
1893	0.1794700903
1894	0.1794532623
1895	0.179438009
1896	0.1794128201
1897	0.1793940873
1898	0.1793685031
1899	0.1793476127
1900	0.1793293576
1901	0.1793158933
1902	0.1793022474
1903	0.1792900055
1904	0.1792749303
1905	0.1792416247
1906	0.1792212738
1907	0.1792026397
1908	0.1791834104
1909	0.1791649752
1910	0.1791462873
1911	0.1791241332
1912	0.1791022914
1913	0.1790911028
1914	0.1790715359
1915	0.1790502866
1916	0.1790303658
1917	0.1790084395
1918	0.1789846789
1919	0.1789660187
1920	0.1789518375
1921	0.1789397928
1922	0.178921063
1923	0.1789004777
1924	0.1788795789
1925	0.1788574222
1926	0.1788361983
1927	0.1788112882
1928	0.1787931133
1929	0.1787652155
1930	0.1787450933
1931	0.1787283351
1932	0.1787180803
1933	0.1787100958
1934	0.1786560255
1935	0.1786439178
1936	0.1786326464
1937	0.1786200469
1938	0.1785984073
1939	0.1785599739
1940	0.1785450597
1941	0.1785294042
1942	0.1785128472
1943	0.1784973492
1944	0.1784813387
1945	0.1784645186
1946	0.1784425417
1947	0.1784269698
1948	0.1784153821
1949	0.1784032641
1950	0.178389829
1951	0.1783726614
1952	0.1783499768
1953	0.1783406682
1954	0.1783226697
1955	0.1783029611
1956	0.1782862297
1957	0.1782645846
1958	0.1782499315
1959	0.178231354
1960	0.1782058202
1961	0.1781830386
1962	0.1781717936
1963	0.1781544608
1964	0.1781308034
1965	0.1781034124
1966	0.1780847228
1967	0.1780630928
1968	0.1780496022
1969	0.1780241682
1970	0.1780107078
1971	0.177989539
1972	0.1779759555
1973	0.1779568314
1974	0.177944932
1975	0.1779231499
1976	0.1779012674
1977	0.1778841856
1978	0.1778678067
1979	0.1778480489
1980	0.1778257668
1981	0.1778085936
1982	0.177794488
1983	0.1777735492
1984	0.1777584635
1985	0.1777402713
1986	0.1777208534
1987	0.1777086798
1988	0.1776860379
1989	0.1776736228
1990	0.1776585809
1991	0.177647854
1992	0.177628454
1993	0.1776070668
1994	0.1775822204
1995	0.1775590832
1996	0.1775354441
1997	0.1775109954
1998	0.1774860003
1999	0.1774653054
